Sample in Buffer,Sample in Window,TRIGGER,design_receiver_i/receiver_sync_in_1,design_receiver_i/receiver_ad_1[7:0],design_receiver_i/ReceiverWrapper_0_receiver_sync_out,design_receiver_i/ReceiverWrapper_0_receiver_da[7:0],design_receiver_i/ReceiverWrapper_0_receiver_ad_clk,design_receiver_i/ReceiverWrapper_0_receiver_da_clk
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,UNSIGNED,HEX,BINARY,HEX,HEX
5704,5704,0,1,117,0,00010011,0,0
5705,5705,0,1,134,0,00010011,0,0
5706,5706,0,1,126,0,00010011,0,0
5707,5707,0,1,117,0,00010011,0,0
5708,5708,0,1,134,0,00010011,0,0
5709,5709,0,1,126,0,00010011,0,0
5710,5710,0,1,117,0,00010011,0,0
5711,5711,0,1,134,0,00010011,0,0
5712,5712,0,1,125,0,00010011,0,0
5713,5713,0,1,117,0,00010011,0,0
5714,5714,0,1,134,0,00010011,0,0
5715,5715,0,1,125,0,00010011,0,0
5716,5716,0,1,117,1,00010011,0,1
5717,5717,0,1,134,1,00010011,0,1
5718,5718,0,1,126,1,00010011,0,1
5719,5719,0,1,117,1,00010011,0,1
5720,5720,0,1,134,1,00010011,0,1
5721,5721,0,1,125,1,00010011,0,1
5722,5722,0,1,117,1,00010011,0,1
5723,5723,0,1,129,1,00010011,0,1
5724,5724,0,1,117,1,00010011,0,1
5725,5725,0,1,119,1,00010011,0,1
5726,5726,0,1,133,1,00010011,0,1
5727,5727,0,1,126,1,00010011,0,1
5728,5728,0,1,117,1,00010011,0,1
5729,5729,0,1,134,1,00010011,0,1
5730,5730,0,1,125,1,00010011,0,1
5731,5731,0,1,117,1,00010011,0,1
5732,5732,0,1,134,1,00010011,0,1
5733,5733,0,1,125,1,00010011,0,1
5734,5734,0,1,117,1,00010011,0,1
5735,5735,0,1,134,1,00010011,0,1
5736,5736,0,1,126,1,00010011,0,1
5737,5737,0,1,117,1,00010011,0,1
5738,5738,0,1,134,0,00010011,0,0
5739,5739,0,1,125,0,00010011,0,0
5740,5740,0,1,117,0,00010011,0,0
5741,5741,0,1,134,0,00010011,0,0
5742,5742,0,1,126,0,00010011,0,0
5743,5743,0,1,117,0,00010011,0,0
5744,5744,0,1,134,0,00010011,0,0
5745,5745,0,1,125,0,00010011,0,0
5746,5746,0,1,117,0,00010011,0,0
5747,5747,0,1,134,0,00010011,0,0
5748,5748,0,1,125,0,00010011,0,0
5749,5749,0,1,118,0,00010011,0,0
5750,5750,0,1,134,0,00010011,0,0
5751,5751,0,1,125,0,00010011,0,0
5752,5752,0,1,118,0,00010011,0,0
5753,5753,0,1,134,0,00010011,0,0
5754,5754,0,1,125,0,00010011,0,0
5755,5755,0,1,117,0,00010011,0,0
5756,5756,0,1,134,0,00010011,0,0
5757,5757,0,1,125,0,00010011,0,0
5758,5758,0,1,117,0,00010011,0,0
5759,5759,0,1,134,0,00010011,0,0
5760,5760,0,1,125,0,00010011,0,0
5761,5761,0,1,117,1,00010011,0,1
5762,5762,0,1,134,1,00010011,0,1
5763,5763,0,1,126,1,00010011,0,1
5764,5764,0,1,118,1,00010011,0,1
5765,5765,0,1,134,1,00010011,0,1
5766,5766,0,1,125,1,00010011,0,1
5767,5767,0,1,117,1,00010011,0,1
5768,5768,0,1,134,1,00010011,0,1
5769,5769,0,1,125,1,00010011,0,1
5770,5770,0,1,117,1,00010011,0,1
5771,5771,0,1,134,1,00010011,0,1
5772,5772,0,1,126,1,00010011,0,1
5773,5773,0,1,117,1,00010011,0,1
5774,5774,0,1,134,1,00010011,0,1
5775,5775,0,1,125,1,00010011,0,1
5776,5776,0,1,117,1,00010011,0,1
5777,5777,0,1,134,1,00010011,0,1
5778,5778,0,1,125,1,00010011,0,1
5779,5779,0,1,117,1,00010011,0,1
5780,5780,0,1,134,1,00010011,0,1
5781,5781,0,1,125,1,00010011,0,1
5782,5782,0,1,117,1,00010011,0,1
5783,5783,0,1,134,0,00010011,0,0
5784,5784,0,1,125,0,00010011,0,0
5785,5785,0,1,117,0,00010011,0,0
5786,5786,0,1,134,0,00010011,0,0
5787,5787,0,1,125,0,00010011,0,0
5788,5788,0,1,117,0,00010011,0,0
5789,5789,0,1,134,0,00010011,0,0
5790,5790,0,1,125,0,00010011,0,0
5791,5791,0,1,117,0,00010011,0,0
5792,5792,0,1,134,0,00010011,0,0
5793,5793,0,1,125,0,00010011,0,0
5794,5794,0,1,117,0,00010011,0,0
5795,5795,0,1,134,0,00010011,0,0
5796,5796,0,1,125,0,00010011,0,0
5797,5797,0,1,117,0,00010011,0,0
5798,5798,0,1,134,0,00010011,0,0
5799,5799,0,1,125,0,00010011,0,0
5800,5800,0,1,117,0,00010011,0,0
5801,5801,0,1,134,0,00010011,0,0
5802,5802,0,1,125,0,00010011,0,0
5803,5803,0,1,117,0,00010011,0,0
5804,5804,0,1,134,0,00010011,0,0
5805,5805,0,1,125,0,00010011,0,0
5806,5806,0,1,117,1,00010011,0,1
5807,5807,0,1,134,1,00010011,0,1
5808,5808,0,1,126,1,00010011,0,1
5809,5809,0,1,117,1,00010011,0,1
5810,5810,0,1,134,1,00010011,0,1
5811,5811,0,1,125,1,00010011,0,1
5812,5812,0,1,117,1,00010011,0,1
5813,5813,0,1,134,1,00010011,0,1
5814,5814,0,1,125,1,00010011,0,1
5815,5815,0,1,117,1,00010011,0,1
5816,5816,0,1,134,1,00010011,0,1
5817,5817,0,1,125,1,00010011,0,1
5818,5818,0,1,117,1,00010011,0,1
5819,5819,0,1,134,1,00010011,0,1
5820,5820,0,1,125,1,00010011,0,1
5821,5821,0,1,117,1,00010011,0,1
5822,5822,0,1,134,1,00010011,0,1
5823,5823,0,1,125,1,00010011,0,1
5824,5824,0,1,117,1,00010011,0,1
5825,5825,0,1,134,1,00010011,0,1
5826,5826,0,1,125,1,00010011,0,1
5827,5827,0,1,117,1,00010011,0,1
5828,5828,0,1,134,0,00010011,0,0
5829,5829,0,1,125,0,00010011,0,0
5830,5830,0,1,117,0,00010011,0,0
5831,5831,0,1,134,0,00010011,0,0
5832,5832,0,1,126,0,00010011,0,0
5833,5833,0,1,117,0,00010011,0,0
5834,5834,0,1,134,0,00010011,0,0
5835,5835,0,1,126,0,00010011,0,0
5836,5836,0,1,117,0,00010011,0,0
5837,5837,0,1,134,0,00010011,0,0
5838,5838,0,1,125,0,00010011,0,0
5839,5839,0,1,117,0,00010011,0,0
5840,5840,0,1,134,0,00010011,0,0
5841,5841,0,1,125,0,00010011,0,0
5842,5842,0,1,117,0,00010011,0,0
5843,5843,0,1,134,0,00010011,0,0
5844,5844,0,1,125,0,00010011,0,0
5845,5845,0,1,117,0,00010011,0,0
5846,5846,0,1,134,0,00010011,0,0
5847,5847,0,1,125,0,00010011,0,0
5848,5848,0,1,117,0,00010011,0,0
5849,5849,0,1,134,0,00010011,0,0
5850,5850,0,1,125,0,00010011,0,0
5851,5851,0,1,117,1,00010011,0,1
5852,5852,0,1,134,1,00010011,0,1
5853,5853,0,1,126,1,00010011,0,1
5854,5854,0,1,117,1,00010011,0,1
5855,5855,0,1,134,1,00010011,0,1
5856,5856,0,1,125,1,00010011,0,1
5857,5857,0,1,117,1,00010011,0,1
5858,5858,0,1,134,1,00010011,0,1
5859,5859,0,1,126,1,00010011,0,1
5860,5860,0,1,117,1,00010011,0,1
5861,5861,0,1,134,1,00010011,0,1
5862,5862,0,1,125,1,00010011,0,1
5863,5863,0,1,117,1,00010011,0,1
5864,5864,0,1,134,1,00010011,0,1
5865,5865,0,1,125,1,00010011,0,1
5866,5866,0,1,117,1,00010011,0,1
5867,5867,0,1,134,1,00010011,0,1
5868,5868,0,1,125,1,00010011,0,1
5869,5869,0,1,117,1,00010011,0,1
5870,5870,0,1,134,1,00010011,0,1
5871,5871,0,1,125,1,00010011,0,1
5872,5872,0,1,117,1,00010011,0,1
5873,5873,0,1,134,0,00010011,0,0
5874,5874,0,1,125,0,00010011,0,0
5875,5875,0,1,117,0,00010011,0,0
5876,5876,0,1,134,0,00010011,0,0
5877,5877,0,1,126,0,00010011,0,0
5878,5878,0,1,117,0,00010011,0,0
5879,5879,0,1,134,0,00010011,0,0
5880,5880,0,1,125,0,00010011,0,0
5881,5881,0,1,117,0,00010011,0,0
5882,5882,0,1,134,0,00010011,0,0
5883,5883,0,1,125,0,00010011,0,0
5884,5884,0,1,118,0,00010011,0,0
5885,5885,0,1,134,0,00010011,0,0
5886,5886,0,1,126,0,00010011,0,0
5887,5887,0,1,117,0,00010011,0,0
5888,5888,0,1,134,0,00010011,0,0
5889,5889,0,1,125,0,00010011,0,0
5890,5890,0,1,117,0,00010011,0,0
5891,5891,0,1,134,0,00010011,0,0
5892,5892,0,1,126,0,00010011,0,0
5893,5893,0,1,117,0,00010011,0,0
5894,5894,0,1,134,0,00010011,0,0
5895,5895,0,1,125,0,00010011,0,0
5896,5896,0,1,117,1,11111111,0,1
5897,5897,0,1,134,1,11111111,0,1
5898,5898,0,1,125,1,11111111,0,1
5899,5899,0,1,117,1,11111111,0,1
5900,5900,0,1,134,1,11111111,0,1
5901,5901,0,1,126,1,11111111,0,1
5902,5902,0,1,117,1,11111111,0,1
5903,5903,0,1,129,1,11111111,0,1
5904,5904,0,1,117,1,11111111,0,1
5905,5905,0,1,119,1,11111111,0,1
5906,5906,0,1,133,1,11111111,0,1
5907,5907,0,1,126,1,11111111,0,1
5908,5908,0,1,117,1,11111111,0,1
5909,5909,0,1,134,1,11111111,0,1
5910,5910,0,1,125,1,11111111,0,1
5911,5911,0,1,117,1,11111111,0,1
5912,5912,0,1,134,1,11111111,0,1
5913,5913,0,1,126,1,11111111,0,1
5914,5914,0,1,117,1,11111111,0,1
5915,5915,0,1,134,1,11111111,0,1
5916,5916,0,1,125,1,11111111,0,1
5917,5917,0,1,117,1,11111111,0,1
5918,5918,0,1,134,0,11111111,0,0
5919,5919,0,1,125,0,11111111,0,0
5920,5920,0,1,117,0,11111111,0,0
5921,5921,0,1,134,0,11111111,0,0
5922,5922,0,1,126,0,11111111,0,0
5923,5923,0,1,117,0,11111111,0,0
5924,5924,0,1,134,0,11111111,0,0
5925,5925,0,1,126,0,11111111,0,0
5926,5926,0,1,117,0,11111111,0,0
5927,5927,0,1,134,0,11111111,0,0
5928,5928,0,1,125,0,11111111,0,0
5929,5929,0,1,117,0,11111111,0,0
5930,5930,0,1,134,0,11111111,0,0
5931,5931,0,1,126,0,11111111,0,0
5932,5932,0,1,117,0,11111111,0,0
5933,5933,0,1,134,0,11111111,0,0
5934,5934,0,1,126,0,11111111,0,0
5935,5935,0,1,117,0,11111111,0,0
5936,5936,0,1,134,0,11111111,0,0
5937,5937,0,1,125,0,11111111,0,0
5938,5938,0,1,117,0,11111111,0,0
5939,5939,0,1,134,0,11111111,0,0
5940,5940,0,1,126,0,11111111,0,0
5941,5941,0,1,117,1,11111111,0,1
5942,5942,0,1,134,1,11111111,0,1
5943,5943,0,1,125,1,11111111,0,1
5944,5944,0,1,117,1,11111111,0,1
5945,5945,0,1,134,1,11111111,0,1
5946,5946,0,1,126,1,11111111,0,1
5947,5947,0,1,117,1,11111111,0,1
5948,5948,0,1,128,1,11111111,0,1
5949,5949,0,1,124,1,11111111,0,1
5950,5950,0,1,137,1,11111111,0,1
5951,5951,0,1,115,1,11111111,0,1
5952,5952,0,1,127,1,11111111,0,1
5953,5953,0,1,133,1,11111111,0,1
5954,5954,0,1,117,1,11111111,0,1
5955,5955,0,1,125,1,11111111,0,1
5956,5956,0,1,134,1,11111111,0,1
5957,5957,0,1,117,1,11111111,0,1
5958,5958,0,1,126,1,11111111,0,1
5959,5959,0,1,134,1,11111111,0,1
5960,5960,0,1,117,1,11111111,0,1
5961,5961,0,1,126,1,11111111,0,1
5962,5962,0,1,134,1,11111111,0,1
5963,5963,0,1,117,0,11111111,0,0
5964,5964,0,1,126,0,11111111,0,0
5965,5965,0,1,134,0,11111111,0,0
5966,5966,0,1,117,0,11111111,0,0
5967,5967,0,1,126,0,11111111,0,0
5968,5968,0,1,134,0,11111111,0,0
5969,5969,0,1,117,0,11111111,0,0
5970,5970,0,1,126,0,11111111,0,0
5971,5971,0,1,134,0,11111111,0,0
5972,5972,0,1,117,0,11111111,0,0
5973,5973,0,1,126,0,11111111,0,0
5974,5974,0,1,134,0,11111111,0,0
5975,5975,0,1,117,0,11111111,0,0
5976,5976,0,1,126,0,11111111,0,0
5977,5977,0,1,134,0,11111111,0,0
5978,5978,0,1,117,0,11111111,0,0
5979,5979,0,1,126,0,11111111,0,0
5980,5980,0,1,134,0,11111111,0,0
5981,5981,0,1,117,0,11111111,0,0
5982,5982,0,1,126,0,11111111,0,0
5983,5983,0,1,134,0,11111111,0,0
5984,5984,0,1,117,0,11111111,0,0
5985,5985,0,1,126,0,11111111,0,0
5986,5986,0,1,134,1,11111111,0,1
5987,5987,0,1,117,1,11111111,0,1
5988,5988,0,1,126,1,11111111,0,1
5989,5989,0,1,134,1,11111111,0,1
5990,5990,0,1,117,1,11111111,0,1
5991,5991,0,1,126,1,11111111,0,1
5992,5992,0,1,134,1,11111111,0,1
5993,5993,0,1,117,1,11111111,0,1
5994,5994,0,1,126,1,11111111,0,1
5995,5995,0,1,134,1,11111111,0,1
5996,5996,0,1,117,1,11111111,0,1
5997,5997,0,1,126,1,11111111,0,1
5998,5998,0,1,134,1,11111111,0,1
5999,5999,0,1,117,1,11111111,0,1
6000,6000,0,1,126,1,11111111,0,1
6001,6001,0,1,134,1,11111111,0,1
6002,6002,0,1,117,1,11111111,0,1
6003,6003,0,1,126,1,11111111,0,1
6004,6004,0,1,134,1,11111111,0,1
6005,6005,0,1,117,1,11111111,0,1
6006,6006,0,1,126,1,11111111,0,1
6007,6007,0,1,134,1,11111111,0,1
6008,6008,0,1,117,0,11111111,0,0
6009,6009,0,1,126,0,11111111,0,0
6010,6010,0,1,134,0,11111111,0,0
6011,6011,0,1,117,0,11111111,0,0
6012,6012,0,1,126,0,11111111,0,0
6013,6013,0,1,134,0,11111111,0,0
6014,6014,0,1,117,0,11111111,0,0
6015,6015,0,1,126,0,11111111,0,0
6016,6016,0,1,134,0,11111111,0,0
6017,6017,0,1,117,0,11111111,0,0
6018,6018,0,1,126,0,11111111,0,0
6019,6019,0,1,134,0,11111111,0,0
6020,6020,0,1,117,0,11111111,0,0
6021,6021,0,1,126,0,11111111,0,0
6022,6022,0,1,134,0,11111111,0,0
6023,6023,0,1,117,0,11111111,0,0
6024,6024,0,1,126,0,11111111,0,0
6025,6025,0,1,134,0,11111111,0,0
6026,6026,0,1,117,0,11111111,0,0
6027,6027,0,1,126,0,11111111,0,0
6028,6028,0,1,134,0,11111111,0,0
6029,6029,0,1,117,0,11111111,0,0
6030,6030,0,1,126,0,11111111,0,0
6031,6031,0,1,134,1,11111111,0,1
6032,6032,0,1,117,1,11111111,0,1
6033,6033,0,1,126,1,11111111,0,1
6034,6034,0,1,134,1,11111111,0,1
6035,6035,0,1,117,1,11111111,0,1
6036,6036,0,1,126,1,11111111,0,1
6037,6037,0,1,134,1,11111111,0,1
6038,6038,0,1,117,1,11111111,0,1
6039,6039,0,1,126,1,11111111,0,1
6040,6040,0,1,134,1,11111111,0,1
6041,6041,0,1,117,1,11111111,0,1
6042,6042,0,1,126,1,11111111,0,1
6043,6043,0,1,134,1,11111111,0,1
6044,6044,0,1,117,1,11111111,0,1
6045,6045,0,1,126,1,11111111,0,1
6046,6046,0,1,134,1,11111111,0,1
6047,6047,0,1,117,1,11111111,0,1
6048,6048,0,1,126,1,11111111,0,1
6049,6049,0,1,134,1,11111111,0,1
6050,6050,0,1,117,1,11111111,0,1
6051,6051,0,1,126,1,11111111,0,1
6052,6052,0,1,134,1,11111111,0,1
6053,6053,0,1,117,0,11111111,0,0
6054,6054,0,1,126,0,11111111,0,0
6055,6055,0,1,134,0,11111111,0,0
6056,6056,0,1,117,0,11111111,0,0
6057,6057,0,1,126,0,11111111,0,0
6058,6058,0,1,134,0,11111111,0,0
6059,6059,0,1,117,0,11111111,0,0
6060,6060,0,1,126,0,11111111,0,0
6061,6061,0,1,134,0,11111111,0,0
6062,6062,0,1,117,0,11111111,0,0
6063,6063,0,1,126,0,11111111,0,0
6064,6064,0,1,134,0,11111111,0,0
6065,6065,0,1,117,0,11111111,0,0
6066,6066,0,1,126,0,11111111,0,0
6067,6067,0,1,134,0,11111111,0,0
6068,6068,0,1,117,0,11111111,0,0
6069,6069,0,1,126,0,11111111,0,0
6070,6070,0,1,134,0,11111111,0,0
6071,6071,0,1,117,0,11111111,0,0
6072,6072,0,1,126,0,11111111,0,0
6073,6073,0,1,134,0,11111111,0,0
6074,6074,0,1,117,0,11111111,0,0
6075,6075,0,1,126,0,11111111,0,0
6076,6076,0,1,134,1,11111111,0,1
6077,6077,0,1,117,1,11111111,0,1
6078,6078,0,1,126,1,11111111,0,1
6079,6079,0,1,134,1,11111111,0,1
6080,6080,0,1,117,1,11111111,0,1
6081,6081,0,1,126,1,11111111,0,1
6082,6082,0,1,134,1,11111111,0,1
6083,6083,0,1,122,1,11111111,0,1
6084,6084,0,1,128,1,11111111,0,1
6085,6085,0,1,114,1,11111111,0,1
6086,6086,0,1,136,1,11111111,0,1
6087,6087,0,1,125,1,11111111,0,1
6088,6088,0,1,118,1,11111111,0,1
6089,6089,0,1,134,1,11111111,0,1
6090,6090,0,1,126,1,11111111,0,1
6091,6091,0,1,117,1,11111111,0,1
6092,6092,0,1,134,1,11111111,0,1
6093,6093,0,1,125,1,11111111,0,1
6094,6094,0,1,117,1,11111111,0,1
6095,6095,0,1,134,1,11111111,0,1
6096,6096,0,1,125,1,11111111,0,1
6097,6097,0,1,117,1,11111111,0,1
6098,6098,0,1,134,0,11111111,0,0
6099,6099,0,1,125,0,11111111,0,0
6100,6100,0,1,117,0,11111111,0,0
6101,6101,0,1,134,0,11111111,0,0
6102,6102,0,1,126,0,11111111,0,0
6103,6103,0,1,117,0,11111111,0,0
6104,6104,0,1,134,0,11111111,0,0
6105,6105,0,1,126,0,11111111,0,0
6106,6106,0,1,117,0,11111111,0,0
6107,6107,0,1,134,0,11111111,0,0
6108,6108,0,1,126,0,11111111,0,0
6109,6109,0,1,117,0,11111111,0,0
6110,6110,0,1,134,0,11111111,0,0
6111,6111,0,1,125,0,11111111,0,0
6112,6112,0,1,117,0,11111111,0,0
6113,6113,0,1,134,0,11111111,0,0
6114,6114,0,1,125,0,11111111,0,0
6115,6115,0,1,117,0,11111111,0,0
6116,6116,0,1,134,0,11111111,0,0
6117,6117,0,1,125,0,11111111,0,0
6118,6118,0,1,117,0,11111111,0,0
6119,6119,0,1,134,0,11111111,0,0
6120,6120,0,1,125,0,11111111,0,0
6121,6121,0,1,117,1,11111111,0,1
6122,6122,0,1,134,1,11111111,0,1
6123,6123,0,1,126,1,11111111,0,1
6124,6124,0,1,117,1,11111111,0,1
6125,6125,0,1,134,1,11111111,0,1
6126,6126,0,1,126,1,11111111,0,1
6127,6127,0,1,117,1,11111111,0,1
6128,6128,0,1,129,1,11111111,0,1
6129,6129,0,1,124,1,11111111,0,1
6130,6130,0,1,137,1,11111111,0,1
6131,6131,0,1,115,1,11111111,0,1
6132,6132,0,1,126,1,11111111,0,1
6133,6133,0,1,133,1,11111111,0,1
6134,6134,0,1,118,1,11111111,0,1
6135,6135,0,1,125,1,11111111,0,1
6136,6136,0,1,134,1,11111111,0,1
6137,6137,0,1,117,1,11111111,0,1
6138,6138,0,1,126,1,11111111,0,1
6139,6139,0,1,134,1,11111111,0,1
6140,6140,0,1,117,1,11111111,0,1
6141,6141,0,1,126,1,11111111,0,1
6142,6142,0,1,134,1,11111111,0,1
6143,6143,0,1,117,0,11111111,0,0
6144,6144,0,1,126,0,11111111,0,0
6145,6145,0,1,134,0,11111111,0,0
6146,6146,0,1,117,0,11111111,0,0
6147,6147,0,1,126,0,11111111,0,0
6148,6148,0,1,134,0,11111111,0,0
6149,6149,0,1,117,0,11111111,0,0
6150,6150,0,1,126,0,11111111,0,0
6151,6151,0,1,134,0,11111111,0,0
6152,6152,0,1,117,0,11111111,0,0
6153,6153,0,1,126,0,11111111,0,0
6154,6154,0,1,134,0,11111111,0,0
6155,6155,0,1,117,0,11111111,0,0
6156,6156,0,1,126,0,11111111,0,0
6157,6157,0,1,134,0,11111111,0,0
6158,6158,0,1,117,0,11111111,0,0
6159,6159,0,1,126,0,11111111,0,0
6160,6160,0,1,134,0,11111111,0,0
6161,6161,0,1,117,0,11111111,0,0
6162,6162,0,1,126,0,11111111,0,0
6163,6163,0,1,134,0,11111111,0,0
6164,6164,0,1,117,0,11111111,0,0
6165,6165,0,1,126,0,11111111,0,0
6166,6166,0,1,134,1,11111111,0,1
6167,6167,0,1,117,1,11111111,0,1
6168,6168,0,1,126,1,11111111,0,1
6169,6169,0,1,134,1,11111111,0,1
6170,6170,0,1,117,1,11111111,0,1
6171,6171,0,1,126,1,11111111,0,1
6172,6172,0,1,134,1,11111111,0,1
6173,6173,0,1,117,1,11111111,0,1
6174,6174,0,1,126,1,11111111,0,1
6175,6175,0,1,134,1,11111111,0,1
6176,6176,0,1,117,1,11111111,0,1
6177,6177,0,1,126,1,11111111,0,1
6178,6178,0,1,134,1,11111111,0,1
6179,6179,0,1,117,1,11111111,0,1
6180,6180,0,1,126,1,11111111,0,1
6181,6181,0,1,134,1,11111111,0,1
6182,6182,0,1,117,1,11111111,0,1
6183,6183,0,1,126,1,11111111,0,1
6184,6184,0,1,134,1,11111111,0,1
6185,6185,0,1,117,1,11111111,0,1
6186,6186,0,1,126,1,11111111,0,1
6187,6187,0,1,134,1,11111111,0,1
6188,6188,0,1,117,0,11111111,0,0
6189,6189,0,1,126,0,11111111,0,0
6190,6190,0,1,134,0,11111111,0,0
6191,6191,0,1,117,0,11111111,0,0
6192,6192,0,1,126,0,11111111,0,0
6193,6193,0,1,134,0,11111111,0,0
6194,6194,0,1,117,0,11111111,0,0
6195,6195,0,1,126,0,11111111,0,0
6196,6196,0,1,134,0,11111111,0,0
6197,6197,0,1,117,0,11111111,0,0
6198,6198,0,1,126,0,11111111,0,0
6199,6199,0,1,134,0,11111111,0,0
6200,6200,0,1,117,0,11111111,0,0
6201,6201,0,1,126,0,11111111,0,0
6202,6202,0,1,134,0,11111111,0,0
6203,6203,0,1,117,0,11111111,0,0
6204,6204,0,1,126,0,11111111,0,0
6205,6205,0,1,134,0,11111111,0,0
6206,6206,0,1,117,0,11111111,0,0
6207,6207,0,1,126,0,11111111,0,0
6208,6208,0,1,134,0,11111111,0,0
6209,6209,0,1,117,0,11111111,0,0
6210,6210,0,1,126,0,11111111,0,0
6211,6211,0,1,134,1,11111111,0,1
6212,6212,0,1,117,1,11111111,0,1
6213,6213,0,1,126,1,11111111,0,1
6214,6214,0,1,134,1,11111111,0,1
6215,6215,0,1,117,1,11111111,0,1
6216,6216,0,1,126,1,11111111,0,1
6217,6217,0,1,134,1,11111111,0,1
6218,6218,0,1,117,1,11111111,0,1
6219,6219,0,1,126,1,11111111,0,1
6220,6220,0,1,134,1,11111111,0,1
6221,6221,0,1,117,1,11111111,0,1
6222,6222,0,1,126,1,11111111,0,1
6223,6223,0,1,134,1,11111111,0,1
6224,6224,0,1,117,1,11111111,0,1
6225,6225,0,1,126,1,11111111,0,1
6226,6226,0,1,134,1,11111111,0,1
6227,6227,0,1,117,1,11111111,0,1
6228,6228,0,1,126,1,11111111,0,1
6229,6229,0,1,134,1,11111111,0,1
6230,6230,0,1,117,1,11111111,0,1
6231,6231,0,1,126,1,11111111,0,1
6232,6232,0,1,134,1,11111111,0,1
6233,6233,0,1,117,0,11111111,0,0
6234,6234,0,1,126,0,11111111,0,0
6235,6235,0,1,134,0,11111111,0,0
6236,6236,0,1,117,0,11111111,0,0
6237,6237,0,1,126,0,11111111,0,0
6238,6238,0,1,134,0,11111111,0,0
6239,6239,0,1,117,0,11111111,0,0
6240,6240,0,1,126,0,11111111,0,0
6241,6241,0,1,134,0,11111111,0,0
6242,6242,0,1,117,0,11111111,0,0
6243,6243,0,1,126,0,11111111,0,0
6244,6244,0,1,134,0,11111111,0,0
6245,6245,0,1,117,0,11111111,0,0
6246,6246,0,1,126,0,11111111,0,0
6247,6247,0,1,134,0,11111111,0,0
6248,6248,0,1,117,0,11111111,0,0
6249,6249,0,1,126,0,11111111,0,0
6250,6250,0,1,134,0,11111111,0,0
6251,6251,0,1,117,0,11111111,0,0
6252,6252,0,1,126,0,11111111,0,0
6253,6253,0,1,134,0,11111111,0,0
6254,6254,0,1,117,0,11111111,0,0
6255,6255,0,1,126,0,11111111,0,0
6256,6256,0,1,134,1,00010011,0,1
6257,6257,0,1,117,1,00010011,0,1
6258,6258,0,1,126,1,00010011,0,1
6259,6259,0,1,134,1,00010011,0,1
6260,6260,0,1,117,1,00010011,0,1
6261,6261,0,1,126,1,00010011,0,1
6262,6262,0,1,134,1,00010011,0,1
6263,6263,0,1,123,1,00010011,0,1
6264,6264,0,1,128,1,00010011,0,1
6265,6265,0,1,114,1,00010011,0,1
6266,6266,0,1,136,1,00010011,0,1
6267,6267,0,1,125,1,00010011,0,1
6268,6268,0,1,118,1,00010011,0,1
6269,6269,0,1,134,1,00010011,0,1
6270,6270,0,1,126,1,00010011,0,1
6271,6271,0,1,117,1,00010011,0,1
6272,6272,0,1,134,1,00010011,0,1
6273,6273,0,1,126,1,00010011,0,1
6274,6274,0,1,117,1,00010011,0,1
6275,6275,0,1,134,1,00010011,0,1
6276,6276,0,1,125,1,00010011,0,1
6277,6277,0,1,117,1,00010011,0,1
6278,6278,0,1,134,0,00010011,0,0
6279,6279,0,1,125,0,00010011,0,0
6280,6280,0,1,117,0,00010011,0,0
6281,6281,0,1,134,0,00010011,0,0
6282,6282,0,1,126,0,00010011,0,0
6283,6283,0,1,117,0,00010011,0,0
6284,6284,0,1,134,0,00010011,0,0
6285,6285,0,1,126,0,00010011,0,0
6286,6286,0,1,117,0,00010011,0,0
6287,6287,0,1,134,0,00010011,0,0
6288,6288,0,1,126,0,00010011,0,0
6289,6289,0,1,117,0,00010011,0,0
6290,6290,0,1,134,0,00010011,0,0
6291,6291,0,1,125,0,00010011,0,0
6292,6292,0,1,117,0,00010011,0,0
6293,6293,0,1,134,0,00010011,0,0
6294,6294,0,1,125,0,00010011,0,0
6295,6295,0,1,117,0,00010011,0,0
6296,6296,0,1,134,0,00010011,0,0
6297,6297,0,1,126,0,00010011,0,0
6298,6298,0,1,117,0,00010011,0,0
6299,6299,0,1,134,0,00010011,0,0
6300,6300,0,1,126,0,00010011,0,0
6301,6301,0,1,117,1,00010011,0,1
6302,6302,0,1,134,1,00010011,0,1
6303,6303,0,1,126,1,00010011,0,1
6304,6304,0,1,117,1,00010011,0,1
6305,6305,0,1,134,1,00010011,0,1
6306,6306,0,1,126,1,00010011,0,1
6307,6307,0,1,117,1,00010011,0,1
6308,6308,0,1,134,1,00010011,0,1
6309,6309,0,1,126,1,00010011,0,1
6310,6310,0,1,117,1,00010011,0,1
6311,6311,0,1,134,1,00010011,0,1
6312,6312,0,1,126,1,00010011,0,1
6313,6313,0,1,117,1,00010011,0,1
6314,6314,0,1,134,1,00010011,0,1
6315,6315,0,1,125,1,00010011,0,1
6316,6316,0,1,117,1,00010011,0,1
6317,6317,0,1,134,1,00010011,0,1
6318,6318,0,1,126,1,00010011,0,1
6319,6319,0,1,117,1,00010011,0,1
6320,6320,0,1,134,1,00010011,0,1
6321,6321,0,1,126,1,00010011,0,1
6322,6322,0,1,117,1,00010011,0,1
6323,6323,0,1,134,0,00010011,0,0
6324,6324,0,1,126,0,00010011,0,0
6325,6325,0,1,117,0,00010011,0,0
6326,6326,0,1,134,0,00010011,0,0
6327,6327,0,1,125,0,00010011,0,0
6328,6328,0,1,117,0,00010011,0,0
